 1.12000E+01   7.91887E+01   2.20729E-25   0.00000E+00   2.34648E+01   2.34648E+00  
 1.14000E+01   7.91887E+01   7.56735E-26   0.00000E+00   2.34648E+01   2.34648E+00  
 1.16000E+01   7.91887E+01   2.59435E-26   0.00000E+00   2.34648E+01   2.34648E+00  
 1.18000E+01   7.91887E+01   8.89434E-27   0.00000E+00   2.34648E+01   2.34648E+00  
 1.20000E+01   7.91887E+01   3.04929E-27   0.00000E+00   2.34648E+01   2.34648E+00  
 1.22000E+01   7.91887E+01   1.04540E-27   0.00000E+00   2.34648E+01   2.34648E+00  
 1.24000E+01   7.91887E+01   3.58400E-28   0.00000E+00   2.34648E+01   2.34648E+00  
 1.26000E+01   7.91887E+01   1.22872E-28   0.00000E+00   2.34648E+01   2.34648E+00  
 1.28000E+01   7.91887E+01   4.21248E-29   0.00000E+00   2.34648E+01   2.34648E+00  
 1.30000E+01   7.91887E+01   1.44419E-29   0.00000E+00   2.34648E+01   2.34648E+00  
 1.32000E+01   7.91887E+01   4.95117E-30   0.00000E+00   2.34648E+01   2.34648E+00  
 1.34000E+01   7.91887E+01   1.69744E-30   0.00000E+00   2.34648E+01   2.34648E+00  
 1.36000E+01   7.91887E+01   5.81940E-31   0.00000E+00   2.34648E+01   2.34648E+00  
 1.38000E+01   7.91887E+01   1.99509E-31   0.00000E+00   2.34648E+01   2.34648E+00  
 1.40000E+01   7.91887E+01   6.83987E-32   0.00000E+00   2.34648E+01   2.34648E+00  
 1.42000E+01   7.91887E+01   2.34495E-32   0.00000E+00   2.34648E+01   2.34648E+00  
 1.44000E+01   7.91887E+01   8.03930E-33   0.00000E+00   2.34648E+01   2.34648E+00  
 1.46000E+01   7.91887E+01   2.75615E-33   0.00000E+00   2.34648E+01   2.34648E+00  
 1.48000E+01   7.91887E+01   9.44904E-34   0.00000E+00   2.34648E+01   2.34648E+00  
 1.50000E+01   7.91887E+01   3.23946E-34   0.00000E+00   2.34648E+01   2.34648E+00  
 1.52000E+01   7.91887E+01   1.11060E-34   0.00000E+00   2.34648E+01   2.34648E+00  
 1.54000E+01   7.91887E+01   3.80752E-35   0.00000E+00   2.34648E+01   2.34648E+00  
 1.56000E+01   7.91887E+01   1.30535E-35   0.00000E+00   2.34648E+01   2.34648E+00  
 1.58000E+01   7.91887E+01   4.47520E-36   0.00000E+00   2.34648E+01   2.34648E+00  
 1.60000E+01   7.91887E+01   1.53426E-36   0.00000E+00   2.34648E+01   2.34648E+00  
 1.62000E+01   7.91887E+01   5.25996E-37   0.00000E+00   2.34648E+01   2.34648E+00  
 1.64000E+01   7.91887E+01   1.80330E-37   0.00000E+00   2.34648E+01   2.34648E+00  
 1.66000E+01   7.91887E+01   6.18233E-38   0.00000E+00   2.34648E+01   2.34648E+00  
 1.68000E+01   7.91887E+01   2.11952E-38   0.00000E+00   2.34648E+01   2.34648E+00  
 1.70000E+01   7.91887E+01   7.26645E-39   0.00000E+00   2.34648E+01   2.34648E+00  
 1.72000E+01   7.91887E+01   2.49119E-39   0.00000E+00   2.34648E+01   2.34648E+00  
 1.74000E+01   7.91887E+01   8.54068E-40   0.00000E+00   2.34648E+01   2.34648E+00  
 1.76000E+01   7.91887E+01   2.92804E-40   0.00000E+00   2.34648E+01   2.34648E+00  
 1.78000E+01   7.91887E+01   1.00383E-40   0.00000E+00   2.34648E+01   2.34648E+00  
 1.80000E+01   7.91887E+01   3.44145E-41   0.00000E+00   2.34648E+01   2.34648E+00  
 1.82000E+01   7.91887E+01   1.17989E-41   0.00000E+00   2.34648E+01   2.34648E+00  
